libharfbuzz-gobject0	8.3.0-2build2	amd64
libharfbuzz-icu0	8.3.0-2build2	amd64
libharfbuzz0b	8.3.0-2build2	amd64
libharfbuzz0b	8.3.0-2build2	i386
libhdf4-0-alt	4.2.16-4build1	amd64
libhdf4-alt-dev	4.2.16-4build1	amd64
libhdf5-103-1t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-cpp-103-1t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-dev	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-fortran-102t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-hl-100t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-hl-cpp-100t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-hl-fortran-100t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-mpi-dev	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-openmpi-103-1t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-openmpi-cpp-103-1t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-openmpi-dev	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-openmpi-fortran-102t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-openmpi-hl-100t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-openmpi-hl-cpp-100t64	1.10.10+repack-3.1ubuntu4	amd64
libhdf5-openmpi-hl-fortran-100t64	1.10.10+repack-3.1ubuntu4	amd64
libheif-dev	1.17.6-1ubuntu4.8	amd64
libheif-plugin-aomdec	1.17.6-1ubuntu4.8	amd64
libheif-plugin-aomenc	1.17.6-1ubuntu4.8	amd64
libheif1	1.17.6-1ubuntu4.8	amd64
libhogweed6t64	3.9.1-2.2build1.1	amd64
libhogweed6t64	3.9.1-2.2build1.1	i386
libhpmud0	3.23.12+dfsg0-0ubuntu5.1	amd64
libhsa-runtime64-1	5.7.1-2build1	amd64
libhsakmt1	5.7.0-1build1	amd64
libhtml-form-perl	6.11-1	all
libhtml-format-perl	2.16-2	all
libhtml-parser-perl	3.81-1ubuntu0.1	amd64
libhtml-tagset-perl	3.20-6	all
libhtml-tree-perl	5.07-3	all
libhttp-cookies-perl	6.11-1	all
libhttp-daemon-perl	6.16-1ubuntu0.24.04.1	all
libhttp-date-perl	6.06-1ubuntu0.24.04.1	all
libhttp-message-perl	6.45-1ubuntu1	all
libhttp-negotiate-perl	6.01-2	all
libhunspell-1.7-0	1.7.2+really1.7.2-10build3	amd64
libhwasan0	14.2.0-4ubuntu2~24.04.1	amd64
libhwloc-dev	2.10.0-1build1	amd64
libhwloc-plugins	2.10.0-1build1	amd64
libhwloc15	2.10.0-1build1	amd64
libhwy1t64	1.0.7-8.1build1	amd64
libhyphen0	2.8.8-7build3	amd64
libibus-1.0-5	1.5.29-2	amd64
libibus-1.0-dev	1.5.29-2	amd64
libibverbs-dev	50.0-2ubuntu0.2	amd64
libibverbs1	50.0-2ubuntu0.2	amd64
libical3t64	3.0.17-1.1build3	amd64
libice-dev	2:1.0.10-1build3	amd64
libice6	2:1.0.10-1build3	amd64
libicu-dev	74.2-1ubuntu3.1	amd64
libicu74	74.2-1ubuntu3.1	amd64
libicu74	74.2-1ubuntu3.1	i386
libidn12	1.42-1ubuntu0.1	amd64
libidn2-0	2.3.7-2build1.1	amd64
libidn2-0	2.3.7-2build1.1	i386
libiec61883-0	1.2.0-6build1	amd64
libieee1284-3t64	0.2.11-14.1build1	amd64
libigdgmm12	22.3.17+ds1-1ubuntu1	amd64
libigdgmm12	22.3.17+ds1-1ubuntu1	i386
libijs-0.35	0.35-15.1build1	amd64
libimagequant0	2.18.0-1build1	amd64
libimath-3-1-29t64	3.1.9-3.1ubuntu2	amd64
libimath-dev	3.1.9-3.1ubuntu2	amd64
libimobiledevice6	1.3.0-8.1build3	amd64
libini-config5t64	0.6.2-2.1build1	amd64
libinih1	55-1ubuntu2	amd64
libinput-bin	1.25.0-1ubuntu3.6	amd64
libinput10	1.25.0-1ubuntu3.6	amd64
libio-html-perl	1.004-3	all
libio-socket-ssl-perl	2.085-1	all
libio-stringy-perl	2.111-3	all
libip4tc2	1.8.10-3ubuntu2	amd64
libip6tc2	1.8.10-3ubuntu2	amd64
libipa-hbac0t64	2.9.4-1.1ubuntu6.8	amd64
libipc-system-simple-perl	1.30-2	all
libipt2	2.0.6-1build1	amd64
libisl23	0.26-3build1.1	amd64
libitm1	14.2.0-4ubuntu2~24.04.1	amd64
libiw30t64	30~pre9-16.1ubuntu2	amd64
libjack-jackd2-0	1.9.21~dfsg-3ubuntu3	amd64
libjack-jackd2-0	1.9.21~dfsg-3ubuntu3	i386
libjansson4	2.14-2build2	amd64
libjavascriptcoregtk-4.1-0	2.52.6-0ubuntu0.24.04.1	amd64
libjavascriptcoregtk-6.0-1	2.52.6-0ubuntu0.24.04.1	amd64
libjbig-dev	2.1-6.1ubuntu2	amd64
libjbig0	2.1-6.1ubuntu2	amd64
libjbig0	2.1-6.1ubuntu2	i386
libjbig2dec0	0.20-1ubuntu0.24.04.1	amd64
libjcat1	0.2.3-1~ubuntu0.24.04.1	amd64
libjpeg-dev	8c-2ubuntu11	amd64
libjpeg-turbo8	2.1.5-2ubuntu2	amd64
libjpeg-turbo8	2.1.5-2ubuntu2	i386
libjpeg-turbo8-dev	2.1.5-2ubuntu2	amd64
libjpeg8	8c-2ubuntu11	amd64
libjpeg8	8c-2ubuntu11	i386
libjpeg8-dev	8c-2ubuntu11	amd64
libjq1	1.7.1-3ubuntu0.24.04.2	amd64
libjs-jquery	3.6.1+dfsg+~3.5.14-1	all
libjs-jquery-hotkeys	0~20130707+git2d51e3a9+dfsg-2ubuntu2	all
libjs-jquery-isonscreen	1.2.0-1.1	all
libjs-jquery-metadata	12-4	all
libjs-jquery-tablesorter	1:2.31.3+dfsg1-3	all
libjs-jquery-throttle-debounce	1.1+dfsg.1-2	all
libjs-jquery-ui	1.13.2+dfsg-1	all
libjs-sphinxdoc	7.2.6-6	all
libjs-underscore	1.13.4~dfsg+~1.11.4-3	all
libjson-c-dev	0.17-1build1	amd64
libjson-c5	0.17-1build1	amd64
libjson-glib-1.0-0	1.8.0-2build2	amd64
libjson-glib-1.0-common	1.8.0-2build2	all
libjsoncpp-dev	1.9.5-6build1	amd64
libjsoncpp25	1.9.5-6build1	amd64
libjxl0.7	0.7.0-10.2ubuntu6.1	amd64
libjxr0t64	1.2~git20170615.f752187-5.1ubuntu2	amd64
libk5crypto3	1.20.1-6ubuntu2.8	amd64
libkadm5clnt-mit12	1.20.1-6ubuntu2.8	amd64
libkadm5srv-mit12	1.20.1-6ubuntu2.8	amd64
libkdb5-10t64	1.20.1-6ubuntu2.8	amd64
libkeyutils1	1.6.3-3build1	amd64
libklibc	2.0.13-4ubuntu0.2	amd64
libkml-dev	1.3.0-12build1	amd64
libkmlbase1t64	1.3.0-12build1	amd64
libkmlconvenience1t64	1.3.0-12build1	amd64
libkmldom1t64	1.3.0-12build1	amd64
libkmlengine1t64	1.3.0-12build1	amd64
libkmlregionator1t64	1.3.0-12build1	amd64
libkmlxsd1t64	1.3.0-12build1	amd64
libkmod2	31+20240202-2ubuntu7.2	amd64
libkpathsea6	2023.20230311.66589-9build3	amd64
libkrb5-3	1.20.1-6ubuntu2.8	amd64
libkrb5-dev	1.20.1-6ubuntu2.8	amd64
libkrb5support0	1.20.1-6ubuntu2.8	amd64
libksba8	1.6.6-1build1	amd64
liblab-gamut1	2.42.2-9ubuntu0.1	amd64
liblapack-dev	3.12.0-3build1.1	amd64
liblapack3	3.12.0-3build1.1	amd64
liblbfgsb0	3.0+dfsg.4-1build1	amd64
liblc3-1	1.0.4-3build1	amd64
liblcms2-2	2.14-2ubuntu0.1	amd64
liblcms2-utils	2.14-2ubuntu0.1	amd64
libldacbt-abr2	2.0.2.3+git20200429+ed310a0-4ubuntu2	amd64
libldacbt-enc2	2.0.2.3+git20200429+ed310a0-4ubuntu2	amd64
libldap-common	2.6.10+dfsg-0ubuntu0.24.04.1	all
libldap2	2.6.10+dfsg-0ubuntu0.24.04.1	amd64
libldb2	2:2.8.0+samba4.19.5+dfsg-4ubuntu9.7	amd64
liblept5	1.82.0-3build4	amd64
liblerc-dev	4.0.0+ds-4ubuntu2	amd64
liblerc4	4.0.0+ds-4ubuntu2	amd64
liblilv-0-0	0.24.22-1build1	amd64
libllvm15t64	1:15.0.7-14build3	amd64
libllvm17t64	1:17.0.6-9ubuntu1	amd64
libllvm18	1:18.1.3-1ubuntu1	amd64
libllvm19	1:19.1.1-1ubuntu1~24.04.2	amd64
libllvm20	1:20.1.2-0ubuntu1~24.04.3	amd64
libllvm20	1:20.1.2-0ubuntu1~24.04.3	i386
liblmdb0	0.9.31-1build1	amd64
liblocale-gettext-perl	1.07-6ubuntu5	amd64
liblouis-data	3.29.0-1build1	all
liblouis20	3.29.0-1build1	amd64
liblouisutdml-bin	2.12.0-3.1build1	amd64
liblouisutdml-data	2.12.0-3.1build1	all
liblouisutdml9t64	2.12.0-3.1build1	amd64
liblsan0	14.2.0-4ubuntu2~24.04.1	amd64
libltdl-dev	2.4.7-7build1	amd64
libltdl7	2.4.7-7build1	amd64
liblttng-ctl0t64	2.13.11-2.1build4	amd64
liblttng-ust-common1t64	2.13.7-1.1ubuntu2	amd64
liblttng-ust-ctl5t64	2.13.7-1.1ubuntu2	amd64
liblttng-ust-dev	2.13.7-1.1ubuntu2	amd64
liblttng-ust-python-agent1t64	2.13.7-1.1ubuntu2	amd64
liblttng-ust1t64	2.13.7-1.1ubuntu2	amd64
liblua5.4-0	5.4.6-3build2	amd64
liblwp-mediatypes-perl	6.04-2	all
liblwp-protocol-https-perl	6.13-1	all
liblz4-1	1.9.4-1build1.1	amd64
liblz4-1	1.9.4-1build1.1	i386
liblz4-dev	1.9.4-1build1.1	amd64
liblzma-dev	5.6.1+really5.4.5-1ubuntu0.3	amd64
liblzma5	5.6.1+really5.4.5-1ubuntu0.3	amd64
liblzma5	5.6.1+really5.4.5-1ubuntu0.3	i386
liblzo2-2	2.10-2build4	amd64
libm17n-0	1.8.4-1build2	amd64
libmagic-mgc	1:5.45-3build1	amd64
libmagic1t64	1:5.45-3build1	amd64
libmailtools-perl	2.21-2	all
libmalcontent-0-0	0.11.1-1ubuntu1.3	amd64
libmanette-0.2-0	0.2.7-1build2	amd64
libmarisa0	0.2.6-14ubuntu4	amd64
libmaxminddb0	1.9.1-1build1	amd64
libmbedcrypto7t64	2.28.8-1	amd64
libmbim-glib4	1.31.2-0ubuntu4	amd64
libmbim-proxy	1.31.2-0ubuntu4	amd64
libmbim-utils	1.31.2-0ubuntu4	amd64
libmd-dev	1.1.0-2build1.1	amd64
libmd0	1.1.0-2build1.1	amd64
libmd0	1.1.0-2build1.1	i386
libmd4c0	0.4.8-1build1	amd64
libmediaart-2.0-0	1.9.6-1build2	amd64
libminizip-dev	1:1.3.dfsg-3.1ubuntu2.2	amd64
libminizip1t64	1:1.3.dfsg-3.1ubuntu2.2	amd64
libmm-glib0	1.23.4-0ubuntu2	amd64
libmnl0	1.0.5-2build1	amd64
libmount-dev	2.39.3-9ubuntu6.6	amd64
libmount1	2.39.3-9ubuntu6.6	amd64
libmount1	2.39.3-9ubuntu6.6	i386
libmozjs-115-0t64	115.10.0-1	amd64
libmp3lame0	3.100-6build1	amd64
libmp3lame0	3.100-6build1	i386
libmpc3	1.3.1-1build1.1	amd64
libmpfr6	4.2.1-1build1.1	amd64
libmpg123-0t64	1.32.5-1ubuntu1.1	amd64
libmpg123-0t64	1.32.5-1ubuntu1.1	i386
libmsgraph-0-1	0.2.1-0ubuntu3	amd64
libmtdev1t64	1.1.6-1.1build1	amd64
libmtp-common	1.1.21-3.1ubuntu1	all
libmtp-runtime	1.1.21-3.1ubuntu1	amd64
libmtp9t64	1.1.21-3.1ubuntu1	amd64
libmunge2	0.5.15-4ubuntu0.1	amd64
libmutter-14-0	46.2-1ubuntu0.24.04.16	amd64
libmysofa1	1.3.2+dfsg-2ubuntu2	amd64
libmysqlclient-dev	8.0.46-0ubuntu0.24.04.4	amd64
libmysqlclient21	8.0.46-0ubuntu0.24.04.4	amd64
libnautilus-extension4	1:46.4-0ubuntu0.2	amd64
libncurses6	6.4+20240113-1ubuntu2.2	amd64
libncursesw6	6.4+20240113-1ubuntu2.2	amd64
libncursesw6	6.4+20240113-1ubuntu2.2	i386
libndp0	1.8-1fakesync1ubuntu0.24.04.1	amd64
libnet-dbus-perl	1.2.0-2build3	amd64
libnet-http-perl	6.23-1	all
libnet-smtp-ssl-perl	1.04-2	all
libnet-ssleay-perl	1.94-1build4	amd64
libnetcdf-dev	1:4.9.2-5ubuntu4	amd64
libnetcdf19t64	1:4.9.2-5ubuntu4	amd64
libnetfilter-conntrack3	1.0.9-6build1	amd64
libnetplan1	1.1.2-8ubuntu1~24.04.2	amd64
libnettle8t64	3.9.1-2.2build1.1	amd64
libnettle8t64	3.9.1-2.2build1.1	i386
libnewt0.52	0.52.24-2ubuntu2	amd64
libnfnetlink0	1.0.2-2build1	amd64
libnfs14	5.0.2-1ubuntu0.24.04.1	amd64
libnfsidmap1	1:2.6.4-3ubuntu5.1	amd64
libnftables1	1.0.9-1ubuntu0.1	amd64
libnftnl11	1.2.6-2build1	amd64
libnghttp2-14	1.59.0-1ubuntu0.4	amd64
libnl-3-200	3.7.0-0.3build1.1	amd64
libnl-3-dev	3.7.0-0.3build1.1	amd64
libnl-genl-3-200	3.7.0-0.3build1.1	amd64
libnl-route-3-200	3.7.0-0.3build1.1	amd64
libnl-route-3-dev	3.7.0-0.3build1.1	amd64
libnm0	1.46.0-1ubuntu2.8	amd64
libnm0	1.46.0-1ubuntu2.8	i386
libnma-common	1.10.6-3build2	all
libnma-gtk4-0	1.10.6-3build2	amd64
libnma0	1.10.6-3build2	amd64
libnorm-dev	1.5.9+dfsg-3.1build1	amd64
libnorm1t64	1.5.9+dfsg-3.1build1	amd64
libnotify-bin	0.8.3-1build2	amd64
libnotify4	0.8.3-1build2	amd64
libnpth0t64	1.6-3.1build1	amd64
libnspr4	2:4.35-1.1build1	amd64
libnss-mdns	0.15.1-4build1	amd64
libnss-sss	2.9.4-1.1ubuntu6.8	amd64
libnss-systemd	255.4-1ubuntu8.17	amd64
libnss3	2:3.98-1ubuntu0.2	amd64
libntfs-3g89t64	1:2022.10.3-1.2ubuntu3.2	amd64
libnuma-dev	2.0.18-1ubuntu0.24.04.1	amd64
libnuma1	2.0.18-1ubuntu0.24.04.1	amd64
libnuma1	2.0.18-1ubuntu0.24.04.1	i386
libnvme1t64	1.8-3ubuntu1	amd64
liboctomap-dev	1.9.7+dfsg-3.1build3	amd64
liboctomap1.9t64	1.9.7+dfsg-3.1build3	amd64
libodbc2	2.3.12-1ubuntu0.24.04.1	amd64
libodbccr2	2.3.12-1ubuntu0.24.04.1	amd64
libodbcinst2	2.3.12-1ubuntu0.24.04.1	amd64
libode-dev	2:0.16.2-1.1build1	amd64
libode8t64	2:0.16.2-1.1build1	amd64
libogdi-dev	4.1.1+ds-3build1	amd64
libogdi4.1	4.1.1+ds-3build1	amd64
libogg-dev	1.3.5-3build1	amd64
libogg0	1.3.5-3build1	amd64
libogg0	1.3.5-3build1	i386
libogre-1.9-dev	1.9.0+dfsg1-14.1build2	amd64
libogre-1.9.0t64	1.9.0+dfsg1-14.1build2	amd64
libonig5	6.9.9-1build1	amd64
libopenal-data	1:1.23.1-4build1	all
libopenal1	1:1.23.1-4build1	amd64
libopencc-data	1.1.7+ds1-1ubuntu0.1	all
libopencc1.1	1.1.7+ds1-1ubuntu0.1	amd64
libopencv-calib3d-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-calib3d406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-contrib-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-contrib406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-core-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-core406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-dnn-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-dnn406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-features2d-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-features2d406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-flann-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-flann406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-highgui-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-highgui406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-imgcodecs-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-imgcodecs406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-imgproc-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-imgproc406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-java	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-ml-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-ml406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-objdetect-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-objdetect406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-photo-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-photo406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-shape-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-shape406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-stitching-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-stitching406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-superres-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-superres406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-video-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-video406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-videoio-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-videoio406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-videostab-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-videostab406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-viz-dev	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv-viz406t64	4.6.0+dfsg-13.1ubuntu1	amd64
libopencv406-jni	4.6.0+dfsg-13.1ubuntu1	amd64
libopenexr-3-1-30	3.1.5-5.1build3	amd64
libopenexr-dev	3.1.5-5.1build3	amd64
libopengl-dev	1.7.0-1build1	amd64
libopengl0	1.7.0-1build1	amd64
libopenjp2-7	2.5.0-2ubuntu0.5	amd64
libopenjp2-7	2.5.0-2ubuntu0.5	i386
libopenjp2-7-dev	2.5.0-2ubuntu0.5	amd64
libopenmpi-dev	4.1.6-7ubuntu2	amd64
libopenmpi3t64	4.1.6-7ubuntu2	amd64
libopenmpt0t64	0.7.3-1.1build3	amd64
libopenni-dev	1.5.4.0+dfsg-7.1build1	amd64
libopenni-sensor-pointclouds0	5.1.0.41.11-1build2	amd64
libopenni0t64	1.5.4.0+dfsg-7.1build1	amd64
libopenni2-0	2.2.0.33+dfsg-18	amd64
libopenni2-dev	2.2.0.33+dfsg-18	amd64
libopus0	1.4-1build1	amd64
libopus0	1.4-1build1	i386
liborc-0.4-0t64	1:0.4.38-1ubuntu0.1	amd64
liborocos-kdl-dev	1.5.1-4build1	amd64
liborocos-kdl1.5	1.5.1-4build1	amd64
libotf1	0.9.16-4build2	amd64
libp11-kit0	0.25.3-4ubuntu2.2	amd64
libp11-kit0	0.25.3-4ubuntu2.2	i386
libpackagekit-glib2-18	1.2.8-2ubuntu1.5	amd64
libpam-cap	1:2.66-5ubuntu2.4	amd64
libpam-fprintd	1.94.3-1	amd64
libpam-gnome-keyring	46.1-2ubuntu0.2	amd64
libpam-modules	1.5.3-5ubuntu5.7	amd64
libpam-modules-bin	1.5.3-5ubuntu5.7	amd64
libpam-pwquality	1.4.5-3build1	amd64
libpam-runtime	1.5.3-5ubuntu5.7	all
libpam-sss	2.9.4-1.1ubuntu6.8	amd64
libpam-systemd	255.4-1ubuntu8.17	amd64
libpam0g	1.5.3-5ubuntu5.7	amd64
libpango-1.0-0	1.52.1+ds-1build1	amd64
libpango-1.0-0	1.52.1+ds-1build1	i386
libpangocairo-1.0-0	1.52.1+ds-1build1	amd64
libpangocairo-1.0-0	1.52.1+ds-1build1	i386
libpangoft2-1.0-0	1.52.1+ds-1build1	amd64
libpangoft2-1.0-0	1.52.1+ds-1build1	i386
libpangomm-2.48-1t64	2.52.0-1build1	amd64
libpangoxft-1.0-0	1.52.1+ds-1build1	amd64
libpaper-utils	1.1.29build1	amd64
libpaper1	1.1.29build1	amd64
libparted2t64	3.6-4build1	amd64
libpath-utils1t64	0.6.2-2.1build1	amd64
libpathplan4	2.42.2-9ubuntu0.1	amd64
libpcap0.8t64	1.10.4-4.1ubuntu3	amd64
libpcaudio0	1.2-2build3	amd64
libpci3	1:3.10.0-2build1	amd64
libpciaccess-dev	0.17-3ubuntu0.24.04.2	amd64
libpciaccess0	0.17-3ubuntu0.24.04.2	amd64
libpciaccess0	0.17-3ubuntu0.24.04.2	i386
libpcl-apps1.14	1.14.0+dfsg-1	amd64
libpcl-common1.14	1.14.0+dfsg-1	amd64
libpcl-dev	1.14.0+dfsg-1	amd64
libpcl-features1.14	1.14.0+dfsg-1	amd64
libpcl-filters1.14	1.14.0+dfsg-1	amd64
libpcl-io1.14	1.14.0+dfsg-1	amd64
libpcl-kdtree1.14	1.14.0+dfsg-1	amd64
libpcl-keypoints1.14	1.14.0+dfsg-1	amd64
libpcl-ml1.14	1.14.0+dfsg-1	amd64
libpcl-octree1.14	1.14.0+dfsg-1	amd64
libpcl-outofcore1.14	1.14.0+dfsg-1	amd64
libpcl-people1.14	1.14.0+dfsg-1	amd64
libpcl-recognition1.14	1.14.0+dfsg-1	amd64
libpcl-registration1.14	1.14.0+dfsg-1	amd64
libpcl-sample-consensus1.14	1.14.0+dfsg-1	amd64
libpcl-search1.14	1.14.0+dfsg-1	amd64
libpcl-segmentation1.14	1.14.0+dfsg-1	amd64
libpcl-stereo1.14	1.14.0+dfsg-1	amd64
libpcl-surface1.14	1.14.0+dfsg-1	amd64
libpcl-tracking1.14	1.14.0+dfsg-1	amd64
libpcl-visualization1.14	1.14.0+dfsg-1	amd64
libpcre16-3	2:8.39-15build1	amd64
libpcre2-16-0	10.42-4ubuntu2.1	amd64
libpcre2-32-0	10.42-4ubuntu2.1	amd64
libpcre2-8-0	10.42-4ubuntu2.1	amd64
libpcre2-8-0	10.42-4ubuntu2.1	i386
libpcre2-dev	10.42-4ubuntu2.1	amd64
libpcre2-posix3	10.42-4ubuntu2.1	amd64
libpcre3	2:8.39-15build1	amd64
libpcre3-dev	2:8.39-15build1	amd64
libpcre32-3	2:8.39-15build1	amd64
libpcrecpp0v5	2:8.39-15build1	amd64
libpcsclite1	2.0.3-1build1	amd64
libpeas-1.0-0	1.36.0-3build4	amd64
libpeas-common	1.36.0-3build4	all
libperl5.38t64	5.38.2-3.2ubuntu0.4	amd64
libpgm-5.3-0t64	5.3.128~dfsg-2.1build1	amd64
libpgm-dev	5.3.128~dfsg-2.1build1	amd64
libphonenumber8	8.12.57+ds-4.2build3	amd64
libpinyin-data	2.8.1-1build3	amd64
libpinyin15	2.8.1-1build3	amd64
libpipeline1	1.5.7-2	amd64
libpipewire-0.3-0t64	1.0.5-1ubuntu3.4~oem1	amd64
libpipewire-0.3-common	1.0.5-1ubuntu3.4~oem1	all
libpipewire-0.3-modules	1.0.5-1ubuntu3.4~oem1	amd64
libpixman-1-0	0.42.2-1build1	amd64
libpixman-1-0	0.42.2-1build1	i386
libpkcs11-helper1t64	1.29.0-2.1build2	amd64
libpkgconf3	1.8.1-2build1	amd64
libplacebo338	6.338.2-2build1	amd64
libplist-2.0-4	2.3.0-1~exp2build2	amd64
libplymouth5	24.004.60-1ubuntu7.2	amd64
libpmix-dev	5.0.1-4.1build1	amd64
libpmix2t64	5.0.1-4.1build1	amd64
libpng-dev	1.6.43-5ubuntu0.6	amd64
libpng-tools	1.6.43-5ubuntu0.6	amd64
libpng16-16t64	1.6.43-5ubuntu0.6	amd64
libpng16-16t64	1.6.43-5ubuntu0.6	i386
libpocketsphinx3	0.8.0+real5prealpha+1-15ubuntu5	amd64
libpoco-dev	1.11.0-4.1build2	amd64
libpocoactiverecord80t64	1.11.0-4.1build2	amd64
libpococrypto80t64	1.11.0-4.1build2	amd64
libpocodata80t64	1.11.0-4.1build2	amd64
libpocodatamysql80t64	1.11.0-4.1build2	amd64
libpocodataodbc80t64	1.11.0-4.1build2	amd64
libpocodatapostgresql80t64	1.11.0-4.1build2	amd64
libpocodatasqlite80t64	1.11.0-4.1build2	amd64
libpocoencodings80t64	1.11.0-4.1build2	amd64
libpocofoundation80t64	1.11.0-4.1build2	amd64
libpocojson80t64	1.11.0-4.1build2	amd64
libpocojwt80t64	1.11.0-4.1build2	amd64
libpocomongodb80t64	1.11.0-4.1build2	amd64
libpoconet80t64	1.11.0-4.1build2	amd64
libpoconetssl80t64	1.11.0-4.1build2	amd64
libpocoredis80t64	1.11.0-4.1build2	amd64
libpocoutil80t64	1.11.0-4.1build2	amd64
libpocoxml80t64	1.11.0-4.1build2	amd64
libpocozip80t64	1.11.0-4.1build2	amd64
libpolkit-agent-1-0	124-2ubuntu1.24.04.3	amd64
libpolkit-gobject-1-0	124-2ubuntu1.24.04.3	amd64
libpoppler-cpp0t64	24.02.0-1ubuntu9.9	amd64
libpoppler-dev	24.02.0-1ubuntu9.9	amd64
libpoppler-glib8t64	24.02.0-1ubuntu9.9	amd64
libpoppler-private-dev	24.02.0-1ubuntu9.9	amd64
libpoppler134	24.02.0-1ubuntu9.9	amd64
libpopt0	1.19+dfsg-1build1	amd64
libportal-gtk4-1	0.7.1-5build5	amd64
libportal1	0.7.1-5build5	amd64
libpostproc-dev	7:6.1.1-3ubuntu5	amd64
libpostproc57	7:6.1.1-3ubuntu5	amd64
libppd2	2:2.0.0-0ubuntu4.1	amd64
libppd2-common	2:2.0.0-0ubuntu4.1	all
libpq-dev	16.15-0ubuntu0.24.04.1	amd64
libpq5	16.15-0ubuntu0.24.04.1	amd64
libproc2-0	2:4.0.4-4ubuntu3.3	amd64
libproj-dev	9.4.0-1build2	amd64
libproj25	9.4.0-1build2	amd64
libprotobuf-c1	1.4.1-1ubuntu4	amd64
libprotobuf-dev	3.21.12-8.2ubuntu0.3	amd64
libprotobuf-lite32t64	3.21.12-8.2ubuntu0.3	amd64
libprotobuf32t64	3.21.12-8.2ubuntu0.3	amd64
libprotoc-dev	3.21.12-8.2ubuntu0.3	amd64
libprotoc32t64	3.21.12-8.2ubuntu0.3	amd64
libproxy1-plugin-gsettings	0.5.4-4build1	amd64
libproxy1-plugin-networkmanager	0.5.4-4build1	amd64
libproxy1v5	0.5.4-4build1	amd64
libpsl5t64	0.21.2-1.1build1	amd64
libpsm-infinipath1	3.3+20.604758e7-6.3build1	amd64
libpsm2-2	11.2.185-2build1	amd64
libpthread-stubs0-dev	0.4-1build3	amd64
libpugixml-dev	1.14-0.1build1	amd64
libpugixml1v5	1.14-0.1build1	amd64
libpulse-dev	1:16.1+dfsg1-2ubuntu10.1	amd64
libpulse-mainloop-glib0	1:16.1+dfsg1-2ubuntu10.1	amd64
libpulse0	1:16.1+dfsg1-2ubuntu10.1	amd64
libpulse0	1:16.1+dfsg1-2ubuntu10.1	i386
libpwquality-common	1.4.5-3build1	all
libpwquality1	1.4.5-3build1	amd64
